name,h2,h3,h4,endorser,link
Pete Buttigieg,Municipal officials,Mayors,Former,Betsy Hodges,https://en.wikipedia.org/wiki/Betsy_Hodges
Pete Buttigieg,Municipal officials,Mayors,Former,Sly James,https://en.wikipedia.org/wiki/Sly_James
Pete Buttigieg,Municipal officials,Mayors,Former,Mark Kleinschmidt,https://en.wikipedia.org/wiki/Mark_Kleinschmidt_(politician)
Pete Buttigieg,Municipal officials,Mayors,Former,Linda Langston,https://en.wikipedia.org/wiki/Linda_Langston
Pete Buttigieg,Municipal officials,Mayors,Former,Nelda Martinez,https://en.wikipedia.org/wiki/Nelda_Martinez
Pete Buttigieg,Municipal officials,Mayors,Former,Annise Parker,https://en.wikipedia.org/wiki/Annise_Parker
Pete Buttigieg,Municipal officials,Mayors,Former,Michael Signer,https://en.wikipedia.org/wiki/Michael_Signer
Pete Buttigieg,Municipal officials,Mayors,Former,Ted Wilson,https://en.wikipedia.org/wiki/Ted_Wilson
Pete Buttigieg,Municipal officials,Other local officials,Current,Danny O'Connor,https://en.wikipedia.org/wiki/Danny_O%27Connor_(U.S._politician)
Pete Buttigieg,Municipal officials,Other local officials,Current,Sim Gill,https://en.wikipedia.org/wiki/Sim_Gill
Pete Buttigieg,Party officials,DNC members,Current,Keith Harper,https://en.wikipedia.org/wiki/Keith_Harper_(lawyer)
Pete Buttigieg,Party officials,DNC members,Former,Steven Grossman,https://en.wikipedia.org/wiki/Steven_Grossman_(politician)
Pete Buttigieg,Party officials,DNC members,Former,Susan W. Turnbull,https://en.wikipedia.org/wiki/Susan_W._Turnbull
Pete Buttigieg,Notable individuals,Businesspeople,False,Paul Tudor Jones,https://en.wikipedia.org/wiki/Paul_Tudor_Jones
Pete Buttigieg,Notable individuals,Businesspeople,False,Gary Hirshberg,https://en.wikipedia.org/wiki/Gary_Hirshberg
Pete Buttigieg,Notable individuals,Businesspeople,False,Ken Harbaugh,https://en.wikipedia.org/wiki/Ken_Harbaugh
Pete Buttigieg,Notable individuals,Activists,False,David Mixner,https://en.wikipedia.org/wiki/David_Mixner
Pete Buttigieg,Celebrities,Actors and artists,False,Jennifer Aniston,https://en.wikipedia.org/wiki/Jennifer_Aniston
Pete Buttigieg,Celebrities,Actors and artists,False,Tom Colicchio,https://en.wikipedia.org/wiki/Tom_Colicchio
Pete Buttigieg,Celebrities,Actors and artists,False,Kevin Costner,https://en.wikipedia.org/wiki/Kevin_Costner
Pete Buttigieg,Celebrities,Actors and artists,False,David Crosby,https://en.wikipedia.org/wiki/David_Crosby
Pete Buttigieg,Celebrities,Actors and artists,False,Alan Cumming,https://en.wikipedia.org/wiki/Alan_Cumming
Pete Buttigieg,Celebrities,Actors and artists,False,Robert De Niro,https://en.wikipedia.org/wiki/Robert_De_Niro
Pete Buttigieg,Celebrities,Actors and artists,False,Portia De Rossi,https://en.wikipedia.org/wiki/Portia_De_Rossi
Pete Buttigieg,Celebrities,Actors and artists,False,Ben Harper,https://en.wikipedia.org/wiki/Ben_Harper
Pete Buttigieg,Celebrities,Actors and artists,False,Michael J. Fox,https://en.wikipedia.org/wiki/Michael_J._Fox
Pete Buttigieg,Celebrities,Actors and artists,False,Jane Lynch,https://en.wikipedia.org/wiki/Jane_Lynch
Pete Buttigieg,Celebrities,Actors and artists,False,Seth MacFarlane,https://en.wikipedia.org/wiki/Seth_MacFarlane
Pete Buttigieg,Celebrities,Actors and artists,False,Mandy Moore,https://en.wikipedia.org/wiki/Mandy_Moore
Pete Buttigieg,Celebrities,Actors and artists,False,Gwyneth Paltrow,https://en.wikipedia.org/wiki/Gwyneth_Paltrow
Pete Buttigieg,Celebrities,Actors and artists,False,Pedro Pascal,https://en.wikipedia.org/wiki/Pedro_Pascal
Pete Buttigieg,Celebrities,Actors and artists,False,Emmy Rossum,https://en.wikipedia.org/wiki/Emmy_Rossum
Pete Buttigieg,Celebrities,Actors and artists,False,John Stamos,https://en.wikipedia.org/wiki/John_Stamos
Pete Buttigieg,Celebrities,Actors and artists,False,Sharon Stone,https://en.wikipedia.org/wiki/Sharon_Stone
Pete Buttigieg,Celebrities,Actors and artists,False,George Takei,https://en.wikipedia.org/wiki/George_Takei
Pete Buttigieg,Celebrities,Actors and artists,False,Bradley Whitford,https://en.wikipedia.org/wiki/Bradley_Whitford
Pete Buttigieg,Celebrities,Athletes and sports figures,False,Collin Martin,https://en.wikipedia.org/wiki/Collin_Martin
Pete Buttigieg,Celebrities,Athletes and sports figures,False,Greg Louganis,https://en.wikipedia.org/wiki/Greg_Louganis
Pete Buttigieg,Celebrities,Media personalities,False,Ryann Richardson,https://en.wikipedia.org/wiki/Ryann_Richardson
Pete Buttigieg,Organizations,Newspapers,False,San Diego Union Tribune,https://en.wikipedia.org/wiki/San_Diego_Union_Tribune
Pete Buttigieg,Organizations,Political Action Committees,False,Equality California,https://en.wikipedia.org/wiki/Equality_California
Pete Buttigieg,Organizations,Political Action Committees,False,LGBTQ Victory Fund,https://en.wikipedia.org/wiki/LGBTQ_Victory_Fund
Pete Buttigieg,Organizations,Political Action Committees,False,VoteVets,https://en.wikipedia.org/wiki/VoteVets.org
Bernie Sanders,Federal officials,U.S. Senators,Current,Patrick Leahy,https://en.wikipedia.org/wiki/Patrick_Leahy
Bernie Sanders,Federal officials,U.S. Senators,Former,Mike Gravel,https://en.wikipedia.org/wiki/Mike_Gravel
Bernie Sanders,Federal officials,U.S. Representatives,Current,"Jesús ""Chuy"" García",https://en.wikipedia.org/wiki/Jes%C3%BAs_%22Chuy%22_Garc%C3%ADa
Bernie Sanders,Federal officials,U.S. Representatives,Current,Pramila Jayapal,https://en.wikipedia.org/wiki/Pramila_Jayapal
Bernie Sanders,Federal officials,U.S. Representatives,Current,Ro Khanna,https://en.wikipedia.org/wiki/Ro_Khanna
Bernie Sanders,Federal officials,U.S. Representatives,Current,Alexandria Ocasio-Cortez,https://en.wikipedia.org/wiki/Alexandria_Ocasio-Cortez
Bernie Sanders,Federal officials,U.S. Representatives,Current,Ilhan Omar,https://en.wikipedia.org/wiki/Ilhan_Omar
Bernie Sanders,Federal officials,U.S. Representatives,Current,Mark Pocan,https://en.wikipedia.org/wiki/Mark_Pocan
Bernie Sanders,Federal officials,U.S. Representatives,Current,Rashida Tlaib,https://en.wikipedia.org/wiki/Rashida_Tlaib
Bernie Sanders,Federal officials,U.S. Representatives,Current,Peter Welch,https://en.wikipedia.org/wiki/Peter_Welch
Bernie Sanders,Federal officials,U.S. Cabinet members and Cabinet-level officials,Former,Robert Reich,https://en.wikipedia.org/wiki/Robert_Reich
Bernie Sanders,State officials,State executive officials,Current,T. J. Donovan,https://en.wikipedia.org/wiki/T._J._Donovan
Bernie Sanders,State officials,State executive officials,Current,Keith Ellison,https://en.wikipedia.org/wiki/Keith_Ellison
Bernie Sanders,State officials,State executive officials,Current,Doug Hoffer,https://en.wikipedia.org/wiki/Doug_Hoffer
Bernie Sanders,State officials,State executive officials,Current,Beth Pearce,https://en.wikipedia.org/wiki/Beth_Pearce
Bernie Sanders,State officials,State executive officials,Current,Andru Volinsky,https://en.wikipedia.org/wiki/Andru_Volinsky
Bernie Sanders,State officials,State executive officials,Current,David Zuckerman,https://en.wikipedia.org/wiki/David_Zuckerman_(politician)
Bernie Sanders,State officials,State executive officials,Former,Jim Hightower,https://en.wikipedia.org/wiki/Jim_Hightower
Bernie Sanders,State officials,State legislators,Current,Kansen Chu,https://en.wikipedia.org/wiki/Kansen_Chu
Bernie Sanders,State officials,State legislators,Current,Ash Kalra,https://en.wikipedia.org/wiki/Ash_Kalra
Bernie Sanders,State officials,State legislators,Current,Reggie Jones-Sawyer,https://en.wikipedia.org/wiki/Reggie_Jones-Sawyer
Bernie Sanders,State officials,State legislators,Current,Emily Sirota,https://en.wikipedia.org/wiki/Emily_Sirota
Bernie Sanders,State officials,State legislators,Current,Saud Anwar,https://en.wikipedia.org/w/index.php?title=Saud_Anwar&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Mike D'Agostino,https://en.wikipedia.org/w/index.php?title=Mike_D%27Agostino&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Robert Peters,https://en.wikipedia.org/wiki/Robert_Peters_(politician)
Bernie Sanders,State officials,State legislators,Current,Aarón M. Ortíz,https://en.wikipedia.org/wiki/Aaron_Ortiz
Bernie Sanders,State officials,State legislators,Current,Carol Ammons,https://en.wikipedia.org/wiki/Carol_Ammons
Bernie Sanders,State officials,State legislators,Current,Ako Abdul-Samad,https://en.wikipedia.org/wiki/Ako_Abdul-Samad
Bernie Sanders,State officials,State legislators,Current,Jeff Kurtz,https://en.wikipedia.org/w/index.php?title=Jeff_Kurtz&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Troy Jackson,https://en.wikipedia.org/wiki/Troy_Jackson_(politician)
Bernie Sanders,State officials,State legislators,Current,Mike Sylvester,https://en.wikipedia.org/wiki/Michael_Sylvester_(politician)
Bernie Sanders,State officials,State legislators,Current,Rachel Talbot Ross,https://en.wikipedia.org/wiki/Rachel_Talbot_Ross
Bernie Sanders,State officials,State legislators,Current,Benjamin Collings,https://en.wikipedia.org/wiki/Benjamin_Collings
Bernie Sanders,State officials,State legislators,Current,Rena Newell,https://en.wikipedia.org/wiki/Rena_Newell
Bernie Sanders,State officials,State legislators,Current,Vaughn Stewart,https://en.wikipedia.org/wiki/Vaughn_Stewart
Bernie Sanders,State officials,State legislators,Current,Gabriel Acevero,https://en.wikipedia.org/wiki/Gabriel_Acevero
Bernie Sanders,State officials,State legislators,Current,Jamie Eldridge,https://en.wikipedia.org/wiki/Jamie_Eldridge
Bernie Sanders,State officials,State legislators,Current,Paul Feeney,https://en.wikipedia.org/wiki/Paul_Feeney
Bernie Sanders,State officials,State legislators,Current,Mike Connolly,https://en.wikipedia.org/wiki/Mike_Connolly_(Massachusetts_politician)
Bernie Sanders,State officials,State legislators,Current,Paul Mark,https://en.wikipedia.org/wiki/Paul_Mark
Bernie Sanders,State officials,State legislators,Current,Lindsay Sabadosa,https://en.wikipedia.org/wiki/Lindsay_N._Sabadosa
Bernie Sanders,State officials,State legislators,Current,Nika Elugardo,https://en.wikipedia.org/wiki/Nika_Elugardo
Bernie Sanders,State officials,State legislators,Current,Abdullah Hammoud,https://en.wikipedia.org/wiki/Abdullah_Hammoud
Bernie Sanders,State officials,State legislators,Current,John Marty,https://en.wikipedia.org/wiki/John_Marty
Bernie Sanders,State officials,State legislators,Current,Alexander H. “Sparky” Von Plinsky,https://en.wikipedia.org/wiki/Sparky_Von_Plinsky
Bernie Sanders,State officials,State legislators,Current,Wayne Moynihan,https://en.wikipedia.org/wiki/Wayne_Moynihan
Bernie Sanders,State officials,State legislators,Current,Sallie Fellows,https://en.wikipedia.org/w/index.php?title=Sallie_Fellows&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Joshua Adjutant,https://en.wikipedia.org/w/index.php?title=Joshua_Adjutant&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Amanda Bouldin,https://en.wikipedia.org/wiki/Amanda_Bouldin
Bernie Sanders,State officials,State legislators,Current,Andrew Bouldin,https://en.wikipedia.org/w/index.php?title=Andrew_Bouldin&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Timothy J. Smith,https://en.wikipedia.org/wiki/Timothy_Smith_(politician)
Bernie Sanders,State officials,State legislators,Current,Nancy Murphy,https://en.wikipedia.org/w/index.php?title=Nancy_Murphy&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Janice Schmidt,https://en.wikipedia.org/w/index.php?title=Janice_Schmidt&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Dan Toomey,https://en.wikipedia.org/w/index.php?title=Dan_Toomey&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Mark King,https://en.wikipedia.org/wiki/Mark_King_(politician)
Bernie Sanders,State officials,State legislators,Current,Frances Nutter-Upham,https://en.wikipedia.org/w/index.php?title=Frances_Nutter-Upham&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Catherine Sofikitis,https://en.wikipedia.org/w/index.php?title=Catherine_Sofikitis&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Skip Cleaver,https://en.wikipedia.org/w/index.php?title=Skip_Cleaver&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Chris Balch,https://en.wikipedia.org/w/index.php?title=Chris_Balch&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Ryan Buchanan,https://en.wikipedia.org/w/index.php?title=Ryan_Buchanan&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Arthur Ellison,https://en.wikipedia.org/w/index.php?title=Arthur_Ellison&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Ellen Read,https://en.wikipedia.org/w/index.php?title=Ellen_Read&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Robert Cushing,https://en.wikipedia.org/wiki/Robert_Cushing
Bernie Sanders,State officials,State legislators,Current,Cam Kenney,https://en.wikipedia.org/w/index.php?title=Cam_Kenney&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Sherry Frost,https://en.wikipedia.org/w/index.php?title=Sherry_Frost&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Wendy Chase,https://en.wikipedia.org/w/index.php?title=Wendy_Chase&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Cecilia Rich,https://en.wikipedia.org/w/index.php?title=Cecilia_Rich&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Jerry Ortiz y Pino,https://en.wikipedia.org/wiki/Jerry_Ortiz_y_Pino
Bernie Sanders,State officials,State legislators,Current,James Sanders Jr.,https://en.wikipedia.org/wiki/James_Sanders_Jr.
Bernie Sanders,State officials,State legislators,Current,Michael Gianaris,https://en.wikipedia.org/wiki/Michael_Gianaris
Bernie Sanders,State officials,State legislators,Current,Jessica Ramos,https://en.wikipedia.org/wiki/Jessica_Ramos
Bernie Sanders,State officials,State legislators,Current,Julia Salazar,https://en.wikipedia.org/wiki/Julia_Salazar
Bernie Sanders,State officials,State legislators,Current,Luis Sepúlveda,https://en.wikipedia.org/wiki/Luis_R._Sep%C3%BAlveda
Bernie Sanders,State officials,State legislators,Current,Ron Kim,https://en.wikipedia.org/wiki/Ron_Kim_(politician)
Bernie Sanders,State officials,State legislators,Current,Phil Steck,https://en.wikipedia.org/wiki/Phillip_Steck
Bernie Sanders,State officials,State legislators,Current,Oklahoma State Representative,https://en.wikipedia.org/wiki/Oklahoma_House_of_Representatives
Bernie Sanders,State officials,State legislators,Current,Sara Innamorato,https://en.wikipedia.org/wiki/Sara_Innamorato
Bernie Sanders,State officials,State legislators,Current,Sam Bell,https://en.wikipedia.org/wiki/Sam_Bell_(politician)
Bernie Sanders,State officials,State legislators,Current,Margie Bright Matthews,https://en.wikipedia.org/wiki/Margie_Bright_Matthews
Bernie Sanders,State officials,State legislators,Current,Terry Alexander,https://en.wikipedia.org/wiki/Terry_Alexander_(politician)
Bernie Sanders,State officials,State legislators,Current,Leon Howard,https://en.wikipedia.org/wiki/Leon_Howard_(politician)
Bernie Sanders,State officials,State legislators,Current,Ivory Thigpen,https://en.wikipedia.org/w/index.php?title=Ivory_Thigpen&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Justin Bamberg,https://en.wikipedia.org/wiki/Justin_Bamberg
Bernie Sanders,State officials,State legislators,Current,Cezar McKnight,https://en.wikipedia.org/w/index.php?title=Cezar_McKnight&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Wendell Gilliard,https://en.wikipedia.org/wiki/Wendell_Gilliard
Bernie Sanders,State officials,State legislators,Current,Krystle N. Matthews,https://en.wikipedia.org/w/index.php?title=Krystle_N._Matthews&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Michael Rivers,https://en.wikipedia.org/w/index.php?title=Michael_Rivers&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Shedron Williams,https://en.wikipedia.org/w/index.php?title=Shedron_Williams&action=edit&redlink=1
Bernie Sanders,State officials,State legislators,Current,Angela Romero,https://en.wikipedia.org/wiki/Angela_Romero
Bernie Sanders,State officials,State legislators,Current,Tim Ashe,https://en.wikipedia.org/wiki/Tim_Ashe
Bernie Sanders,State officials,State legislators,Current,Chris Pearson,https://en.wikipedia.org/wiki/Christopher_Pearson_(Vermont_politician)
Bernie Sanders,State officials,State legislators,Current,Mary Sullivan,https://en.wikipedia.org/wiki/Mary_Sullivan
